id,comment,score
35144,看到鹿晗舒淇主演，就知道这电影凉了一半。,0.7666
35145,我不知道 但是上海堡垒是我心中的白月光,0.7424
35146, 期待我的江洋哥哥,0.9857
35148,我认为一部好的科幻电影不仅仅是要不差钱，还要有好剧本、好导演、优秀的拍摄及特效团队，五个缺一不可！,0.9987
35150,大大方方圈钱，虚情假意致歉[懒得理你],0.0086
35151,这闺女长的真俊,0.5806
35153,江洋哥哥来啦,0.9719
35154,毕竟是中国科幻电影的关门之作，还是很期待的,0.9844
35155,电影节奏太跳了，上来就母舰这那的，然后敌方思想一点也没演，全是上海防御的戏，一点也不紧凑好吧~_~。哦，对了，男主的主角光环都快闪到外太空了。,0.8994
35156,这个，后面两张是鹿姐姐？？？,0.0809
35157,有鹿晗我就不会有兴趣想要看。实话实说,0.3207
35158,有不少指标都说明这个电影是烂片，都不用去看：1，前期没有多少宣传，明显不自信也不舍得花钱营销。2，追逐热点，科幻+江南。3，科幻电影最容易水了，光有特效没有故事=空洞和糊弄=原著剧本。4，用流量明星，明显是为了收割的。5，好的差不了，差的好不了，口碑这个指标是刷不出来的。,0.983
35159,拖更新理由,0.0581
35160,其实也不是演员多差，是没有好好打磨剧本蹭热度捞钱的样子太伤人了吧,0.9132
35161,真棒！,0.5
35162,江洋冲鸭！！,0.1563
35163,自己都觉得拍的不好，那就是真的不好了,0.1091
35164,我觉得跟演员没关系，导演和编剧最大责任，演员的演技都是导演认可了才拍出来的。,0.9993
35165,期待江洋，期待上海堡垒！,0.7641
35166,流浪地球+变形金刚,0.9989
35167,主角太偶像  客户期待高  看了之后落差大  反而分化就严重,0.9872
35168,没关系，会过去,0.5985
35169,看了预告 有鹿晗就知道是烂片,0.584
35170,特效做得很好啊,0.8633
35171,江洋宝贝！,0.8161
35172,是真的太难受了呀,0.1776
35173,看过的表示还行没那么烂。也没很好。,0.316
35174,：分开看每个演员都很优秀，但是你让一个70年的人和90年的人谈恋爱，是不是觉得不伦不类的，丝毫感觉不到彼此是爱情，反而感觉到很恶心，看到两个人的场景，就各种跳戏，整部电影都是跟打电动玩具一样的场面，整部戏都在跟按计算器一样，哒哒哒的，结果看都笑了,0.9994
35175,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0.9999
35177,上海堡垒无论特效，演员，拍摄哪哪哪哪都充满了投机者的味道，这个电影是投机主义想要挣快钱的最好表现，希望导演演员，制片人，编剧都以此为戒吧！,0.9997
35178,这些恶意打低分的是什么人？,0.2538
35179,鹿晗唱歌挺不错的，继续唱歌吧,0.9529
35180,主要看选角鹿晗那演技就没心情去看了,0.7337
35183,强烈反应，无论拍电视剧还是电影不要请非专业的流量明星，演技尴尬还不讨好,0.3145
35184,人怎么就这么坏呢,0.3749
35185,我从大年初一在流浪地球看到预告觉得还行吧，后面出来一个双女主阵容 我就期待票房仆街，不仆街的而赚到大钱的话，未来的电影院将会全是这种狗屎,1.0
35186,鹿晗的发型我真的是无力吐槽,0.4817
35187, 期待鹿晗，期待江洋,0.7946
35189,电影上映当晚看的，我就是个路人，就是喜欢看电影，也不是鹿晗粉丝，更不是黑粉，说实话看之前是比较期待的，因为中国科幻电影还不多，剧情是真的烂，这是灾难片，搞得在里面打游戏一样？吃鸡呢？拿着步枪跟人家钢铁之躯硬杠？“上海大炮”听着就low。演技的话不多评价，有好有坏。,0.9833
35190,选了luhan,0.6213
35193,导演：我道歉了你们能不能再贡献点票房,0.6698
35194,我错失首映,0.5045
35195,心术不正不好好好作品，非蹭科幻电影的热度，这下好了，作死自己了吧。,0.8728
35196,lh呗,0.5
35197,我哥的口条,0.4406
35198,《甜蜜上海之暴击外星人》,0.8944
35199,科幻片我觉得特效是第一，但是前提是和剧情融合的情况下，就比如说你剧情再好特效情节不用心，寥寥带过的话，那也不是传统的科幻片，我觉得上海堡垒就是这个问题,0.9951
35200, 不接受无脑黑,0.3536
35201,表面都是在安慰你，其实内心里面是再也投资你拍的电影了，这是最后一次,0.9813
35202,我觉得鹿晗改道个歉,0.075
35205,请善待鹿晗,0.4247
35206,这电影我没去看，想问一下网友，这电影值得去看吗？,0.9591
35207,主演来道歉,0.3878
35208,原声好听,0.3104
35209,给我一种特殊的感觉，刚开始的旁白，沉闷压抑没有生气，直到江洋那一句灰鹰小队，提高的音量，转换的声线，清澈的少年音突然有了一丝心动？这是末日下的希望啊,0.9965
35210,看到鹿晗就不想买票。导演自己选流量鲜肉想偷鸡就得做好蚀把米的心理准备,0.5411
35211,首先，这电影本身真不怎么样，其次，不是针对鹿晗，是这电影本身质量就不行啊，跟谁演没关系。,0.6712
35212,活该,0.6717
35213,鹿晗长得越来越像尹正诶,0.8852
35214,还可以，起码应该支持中国科幻,0.9204
35216,可见电影跟哪个明星火不火来演其实没啥关系、还是要看好剧本才行啊,0.8525
35217, 看到这些恶评真的很难过,0.8112
35218,说的在理，好电影就是好电影，上海堡垒确实是烂，还要博同情，连鹿晗粉丝都不看的烂片，可想就有多烂了,0.5551
35221,他是江洋 也是鹿晗 八月九号不见不散,0.606
35222,你瞅瞅那个硬派电影的主角头发还是那么厚的不都是寸头才有硬派的气质，如果连这个都不能牺牲还有啥看头,0.4232
35223,支持堡垒。支持江洋。加油。,0.9548
35224,电影台词与演员嘴型明显对不上，科幻片硬生生的被拍成爱情片？,0.9991
35225,约约约！我要看中国人拯救世界,0.9937
35226,还没来得及看小说 期待电影啊！随时待命!,0.9831
35227,感觉鹿晗谈恋爱之后脱了好多粉,0.9526
35228,粉丝的滤镜可真强大,0.883
35229,不看不看,0.3369
35230,我？？？？？他怎么变成这个样子了？真的是他吗？这也？？？,0.0407
35232,看到0809我都要吐了,0.2345
35233,为什么这个电影被批评的这么厉害,0.362
35234,鹿晗原音呀，好听，特效也好，舒淇美，支持科幻电影，尤其有喜欢的演员,0.9979
35236,你拍这样的电影有啥价值和意义呢？？？自己感动自己！！！,0.4951
35237,上海堡垒一定会好好的,0.4996
35238,马后炮有什用？,0.4816
35239,求最后两张照片美女叫啥,0.0755
35240, 江洋加油,0.9112
35242,现在拍电影真的不缺钱，在条件这么好的时代还整天拍烂片，这就是糊弄观众，就是骗钱,0.4022
35243,刷好评刷数据戴粉丝滤镜昧着良心给五星的时候 也没见你们说话这么客气,0.0967
35244,导演组，演员们，全体工作成员可以去电影院包场控评啊！上海堡垒还可以再抢救一下,0.995
35246, 鹿晗台词好棒,0.9623
35247,为江洋哥哥来的,0.9719
35249, 恶意评一星的看到真的很难过,0.3323
35250,相比起叙事小说，科幻小说改编成电影难度本来就挺高的，还要请流量明星来迎合市场，还没看电影版，看看读者的评价，这么多读者票房连一半都没有，就不去毁心里的原著了，但都挺难的。,0.9969
35251,上海堡垒[加油][加油],0.9802
35253,主要是看到有流量明星就没去看的欲望,0.7242
35254,江南的小说从此不再看了,0.9491
35256,特效好棒,0.8982
35257,最重要的是全体制作人员认认真真的用心去打磨每一个细节,0.9693
35258,烂的是电影吧 和人无关,0.1662
35259,真该呗吐槽的人自己就没有个逼数,0.5225
35260,江洋小队！！！,0.561
35261,我不是任何一个电影演员的粉丝，看完后，很公平地讲，我只是觉得这部电影剧情乱的一逼。电影差不关演员的事情，没必要什么都要喷演员，喷流量。我没觉得鹿晗演技有什么问题，那些看都没看或者看了就盲目喷的人省省吧，就事论事，希望你公平些。,0.9987
35262,别打广告了  难看 鸡你太美,0.4343
35263,要是这部片在去年这个时候上映，然后过年流浪地球再上映,0.9978
35264,没事比愤怒的小鸟票房高 不算差,0.6099
35265,0809上海堡垒，敬请期待,0.8297
35267,真的哭辽,0.6863
35269,江洋：我们生活在一个战火连天的世界里，母舰一步步摧毁人类的家园，上海成了人类最后的希望，也是最终的战场,1.0
35270,期待《上海堡垒》,0.6004
35271,真的是当观众是傻子啊,0.8486
35272,豆瓣没看过电影就能发的呢的设定就是个bug,0.9254
35273,我们都是么的感情的罂粟花哦,0.5895
35274,讨论这么火，像是有着30亿票房的样子，你们都看了吗请问?  看过的觉得不好吐槽吐槽，没看的跟风骂是哪门子道德！编剧 导演 演员哪个不是奔着好去的，尝试失败了，那就再努力呗，干嘛上赶着嘴那么欠，为下一代积点口德吧您嘞,0.272
35275,好燃！！！末日地球保卫战即将打响，一起正面迎战,0.8593
35276,这效果有点牛逼，不知道整体如何,0.7713
35277,鹿晗的脑残粉现在没钱，问父母要钱，父母一说要去看鹿晗立刻两个大嘴巴子上去。然后买了哪吒的票,0.0541
35278,太惨了！,0.4855
35279,呵呵，道歉？拍的有多垃圾自己心里没点数？,0.0595
35280,观影的基本上全是中小学女生，受众在这里，很多时候请流量小生也是不得已。。。要恰饭的,0.3888
35282,期待我哥,0.666
35284,关键是刷好评的也有啊，之前群里说刷好评给报销20电影票钱,0.0067
35285,之前一直在宣传，幸好没看,0.1058
35286,卖惨罢了,0.5352
35287,必须要约啊,0.5
35289,投资3个亿主演拿了几个亿？,0.9713
35290,那些人永远凭一张嘴就完全否定别人的努力付出,0.9833
35291,电影不好看，看不懂，编剧和导演不负责要谁来负责呢？就这剧本谁来演也拯救不了吧？,0.3199
35292,想看江小洋心底碎碎念～,0.9974
35293,鹿晗演的？那还是不看了吧，跳戏感太强。,0.2129
35294,这种垃圾电影就该死，要是靠这烂剧情流量明星就能搞起科幻电影，以后中国科幻还是走死胡同，没突破，只有以此为鉴，精心打磨剧情特效演技中国科幻才能有所进步,1.0
35295,到底是谁收钱了,0.0747
35297,我觉得是小鲜肉,0.5025
35298,我一直以为是民国片来着,0.2684
35299,预告可以,0.6
35300,真恶臭,0.0923
35301,硬汉角色喊鹿晗演，真的是白痴。这是我这段时间进电影院，然后看到堡垒宣传片，周围的人讲的。而且听过很多遍了,0.9734
35302,至少在我这里，江南是原因。不解释。,0.2486
35304,鹿晗好有感觉,0.4959
35305,我觉得这是一个很好的现象，大家给那么多差评疯狂抵制的话，以后没有人敢轻易用流量明星，也是为真正有实力的人留一片天地吧。,0.8687
35306,这种人真的还是人吗,0.7318
35307,我想知道这东西拍完了自己他们自己不看的么？,0.4173
35308,说是此片头发一大亮点，的确是独树一帜。第八图看错，不好意思，差点以为还有位自己不知道的女主演……,0.616
35309,感觉烂片一部,0.2647
35310,流量时代由他来开启，就由他来终结吧.,0.758
35312,心疼舒淇,0.5321
35313,大家觉得图八这样的人可以演电影里的角色？？反串差不多,0.9417
35315,期待鹿晗，期待江洋。好帅,0.777
35316,流量经济时代已经过去了 希望所有导演制片投资人都能明白这个道理 以流量明星做噱头 不仅不能带动票房 反而会让很多人反感 请写出好剧本 选演技好人品好的演员来拍戏 给观众看诚意之作 谢谢,0.9892
35317,我想要群号，能把它发出来么,0.4918
35318,原谅人家鹿晗嘛，医院麻醉剂不够了，没办法，就没剪头发。,0.0243
35319,首先我不是很懂你放那么多张鹿晗相片的意思，带节奏吗？麻烦您即使是开问题也公平一点好吗？,0.0159
35320,眼神好棒啊！！！我想跟你一起打外星人啊,0.7428
35322,上午看了上海堡垒（其实本来是要去接机 结果飞机改签了）某个鲜肉不予评置 一堆咱不知道 咱也不敢问的PY交易 但剧情也是够呛 指靠自己指纹认证的遗物盒是啥？仙藤能直接气死物理老师 这玩意不就TM是个永动机吗（能量守恒定律 热力学第二定律：好的 我们收拾收拾就滚）还有指挥部英语交流？有必要吗？,0.0
35323,拉踩太狠,0.089
35324,看到这个主演就应该知道的,0.75
35325,原著是真好看！！,0.5278
35326,鹿晗这个声音觉得挺好的，就是这个特效,0.7071
35327,上海堡垒要是爱情片合格，科幻片不合格，看你这么论了，不要打着科幻片的旗号讲爱情怎么这么好，说科幻初萌，但是科幻并不合格,0.9998
35328,笑死我了，最近道歉有点多啊，前段时间九州的时候出来发声明，现在电影出问题又来道歉，哪怕这两个作品我都没看，我也觉得好搞笑，天天道歉发声明你不累吗？作者还是别当了吧,0.0041
35329,作为演出军人形象能不能把刘海剪了？？？？,0.8351
35330,【暑期档0809】 未来战争电影《上海堡垒》震撼来袭！,0.9971
35332,那些没演技的“小鲜肉”就是来毁片的哈 不配叫“演员”,0.8952
35333,演的确实差，对不起我的电影票钱,0.0164
35334,特效好炸啊！好想现在就看,0.7498
35335,好期待江洋小哥哥,0.9917
35336,沙雕用流量演员，要是用实力派不就好了，舒淇都被拉低档次了,0.6946
35337,我觉得应该没有烂成这样，只是中规中矩，或者偏烂，但是被喷成这样可能是黑鹿晗的人太多了，跟着黑，实际上他们都没看过，不过也肯定真心觉得它烂的人，只是没有这么多,0.9674
35338,主要是大家期待值太高吧，那个时候看向往的生活的时候他们去宣传这个电影还真的以为鹿晗往实力派演员走了，结果，卧槽，电影一出来还没去看呢就3.几了，太恐怖了，,0.9961
35341,资本方才是大佬，其次是编剧，导演，演员对一部戏的影响真的没有那么大。什么时候观众能看清剧情和运镜的差距，中国的观众审美才能说是有了质的飞跃。,1.0
35342,恶意太大太大了,0.1403
35343,营销号一本正经地问低分是谁的锅，然而放的图一半都是鹿晗，这就是为什么路人奇怪粉丝要这时候出来乱蹦跶的原因。。以及骂鹿晗的大多数人认为他造型有问题，那为什么主要妆发风格与剧组无关，他本人也问了导演要不要剪头发导演说不用，导演都都意识不到这点的问题所在，赖鹿晗也没用啊。,0.0002
35344,看到这刘海就不想看了,0.9118
35346,票房不行直接原因就是片子不行呗！不受观众青睐谁去看？,0.9572
35347,如果你真的认真看过这部电影，那么你对他的评价无论是好是坏 我们都尊重 接受合理的意见和善意的提携   我们需要的是能有自己独立思考的能力以及立场而不是跟着舆论走（随波逐流）,0.9969
35348,无语，烂片天天炒热度占热搜,0.0379
35349,鹿晗原声一直很好，真的配音才毁他,0.5277
35350,感觉好燃,0.7895
35351,那么多更适合这部剧的实力演员你不用，在你选择流量小鲜肉作为主角时，你在内心就已经为自己的努力与用心打了折扣，不努力不用心想要用流量骗取票房？这就是教训！你大大低估了中国观众的电影艺术审美与艺术追求。,1.0
35352,背后很努力的，请勿缺席,0.8207
35353,看到剧照里鹿晗的发型瞬间就不想看这部电影。,0.9958
35354,演员不好,0.9314
35355,声音过于好听了啊啊啊啊啊,0.4958
35357,坚持看完电影，我觉得这是上海被黑的最惨的一次，无良氵逼导演,0.9879
35358,沉浸在这个电影中，你会有很享受的观感,0.9953
35359,怎么那么多戏 这个道歉那个道歉 准备走黑红路线吗。,0.3209
35360, 来了！江洋冲鸭！！期待8月9日！,0.0341
35361,到时候去大屏幕看吧,0.5632
35362,成也流量，败也流量。,0.3764
35364,他为流量鲜肉关上了中国电影的大门   这比打开中国科幻大门要重要的多了  哈哈哈哈,0.9808
35365,这个宣传海报就感觉好幼稚，哪像要战斗的军人。。。。,0.0119
35366,看特效不错，国产科幻值得期待,0.9946
35367,我只想说《流浪地球》的成功在于把每个环节都做好，对之后的中国科幻我也依旧愿意选择希望,0.9999
35368, 带着偏见去评分的人可不在少数,0.8325
35369,恕我直言作者也是有病，简直就是侮辱了军人形象,0.0292
35370,cue镇魂的是石乐志吗//,0.2698
35372,江南真的 把九州缥缈录也编的成了辣鸡,0.9935
35373,你咋不直接说是吐槽鹿晗呢，真狗！,0.2329
35374,特效牛逼！鹿晗好帅！,0.6743
35375,冲啊,0.5262
35376,是真的觉得委屈，难道就不能放下成见认真看过再做评价吗，别人的辛苦在黑子那里一文不值,0.4153
35377,别把连载告一段落了，不想看了,0.7826
35378,说真的，一部电影用不用心，等到上映的那天就知道了。前期吹得天花乱坠也没用，什么花了几年时间，投了多少钱，不好意思，没人关心这个，大家只关心好不好看，不好看当然得骂街了，白费几十块，加浪费时间，谁不恼火？,0.003
35379,鹿晗冲啊啊啊啊,0.8679
35380,多一点科学知识，少一点爱情故事,0.9902
35381,就冲这个造型我就不会去 中国军人哪有一个长发的,0.6982
35385,真的不至于这么低 但是 这个编剧也真是没脑子 漏洞太多了 无力吐槽,0.1872
35386,其实吧！这个片子噱头就是主打科幻的牌子，讲的却是爱情！显得不伦不类！看过欧美的科幻片大家都知道，看的就是特辑，看的就是硬汉！鹿晗的外表没有体现这个铁血的特质，不能说鹿晗不好，毕竟人家在努力，所以大家不要太过吐槽！中国电影走向世界，想要得到世界的认可还需要时间和耐心！大家觉得呢,1.0
35387,鹿晗可不可以再娘一点,0.276
35389,等着江洋,0.5455
35390,反正导演自己清楚...请了小鲜肉，有了关注必然会有这样的后果就是要是不好看...就会加倍反噬,0.188
35391,怎么骂的这么多 好想去看看 跟大家一起吐槽,0.208
35392,电影没看过，我追的九州缥缈录，最近的剧情给我看的怀疑人生了。,0.9977
35393,感谢导演！,0.8382
35394,又是一部烂片,0.5239
35395,烂就是烂，谁给的脸让他管自己叫中国科幻,0.1039
35397,我真想问一句，你小说写成这样么？,0.4648
35398,不是，他俩只是想说当时眼瞎了！,0.3876
35399,卧槽，这个预告片好燃啊，特效感觉好棒啊,0.9755
35400,粉丝：你可以侮辱我的爱豆，但你不能侮辱我的审美//,0.0537
35401,虽然我只是因为舍友才关注鹿晗，一开始可能并没有get到他的一切，但真的觉得鹿晗的黑粉挺多的,0.8946
35402,没看过  好像很牛逼的一个电影 好多人都讨论,0.969
35403,难道你觉得他们不得承受一部分原因？就算他们的因素不大，总得有人站出来啊，难道你要我高贵的流量男主出来道歉？,0.1438
35405,哇⊙∀⊙！好好看的亚子,0.774
35406,平心而论，吴京当时都被黑的不行不行路人缘也不怎么样，但流浪地球当年直接让我黑转粉，自发的去宣传，告诉我身边的人流浪地球有多好看。口碑不是宣发和流量，是以真心换真心,1.0
35407, 六元一条故意刷一星和恶评，从兼职开始就不务正业嘛！呵！你们因为几块钱辜负了两千多名工作人员和演员的付出，不亲眼去看，去听，只会道听途说和那点利益，真是可笑。每位演员和工作人员最后还有鹿演员,0.4462
35408,没事，有鹿晗的电影我们没等过，脑残粉也不怕烂，,0.301
35409,最后一张图，有点像恐怖片，,0.2394
35412,不要随便蹭科幻电影话题，谢谢！,0.7678
35413,说等上映了再喷的人是你们，点映时说看评分的人是你们，上映了说评分造假，恶意拉分的还是你们。,0.0324
35414,江南已经土豆化了，啥时候来个斗气化马之类的，送你上热搜,0.4664
35415,鹿晗能不能变回刚回国那样。。现在太中性化了,0.0573
35416,期待鹿晗！！！！！！,0.0565
35417,现在不是以前了，像煎饼侠那种垃圾电影一样，请一车明星毫无剧情就十几亿票房，粉丝经济是没错，但也要看看什么年代了没质量等着凉拌，那些小鲜肉粉丝年龄多大心里没数么？,0.5557
35418,真的没有那么差,0.1024
35419,流浪地球也不怎么样,0.9946
35420,出来拉同情的,0.9181
35421, 太期待了特效好牛啊鹿晗声音苏苏苏苏苏苏//,0.9644
35423,豆瓣三分，猫眼七分，微博一水的五星好评，说打低分的都是lh黑粉，果然还是那个熟悉的微博[抠鼻],0.4832
35425,对流量太有信心，这年头流量已经不好使就,0.092
35426,我觉得剧本不太行，情节什么的有点枯燥，就一直打打杀杀的，比起外国的一些科幻电影还有很大的进步空间。,0.9846
35428,你好江洋！0809电影院见！,0.3593
35429,鹿晗的粉丝加油啊,0.9454
35430,意思是“我看完，认真看完！真的觉得不好看，都不敢说不好吗？？？！”说不好就成了黑鹿晗？？？我至于这么针对他吗？我发表个人对电影的正常影评都不行了？？？,0.0005
35431,六年磨一剑，只为了道歉,0.2157
35432,鹿晗还不出来道歉，拍的什么鬼,0.1502
35433,原声太好了,0.4474
35434,因为你,0.5262
35435,现在不能靠流量了，观众不是傻子,0.498
35436,这条评论都是鹿晗的颜粉吧,0.356
35437,编剧早就应该道歉了，做的太不细致，抱着很大的期望,0.1966
35438,帅炸了啊啊啊期待8月9号电影院的江洋,0.8865
35439,给老公看了，他一个大直男看完后说特效震撼挺不错，到时候一起去支持,0.9938
35440,其实在微博怼鹿晗他的粉丝会对我怎样？,0.7867
35441,很心疼啊,0.7009
35442,“把中国科幻门给关上了“啧，这话说的，你是不是有点抬举自己了，别埋汰中国科幻了，你还不配啊,0.4872
35443,把鹿晗换了，换个演技派，瞬间票房爆棚好嘛,0.9381
35444, 特效可以的，少年感的声音好评，江洋眼神的变化好评，期待~,0.998
35445,帅炸,0.938
35446,即使电影题材好，演员不好也不会达到预期效果；演员好，电影题材不好，结果也相同；拍一场电影要汇集导演的心血，演员的付出，题材的经典，电影题材我个人觉得可以成就一部好电影，但演员个别还有待提高，我是看过lh的电视剧的，演技就一个字的傻，大多数是主角光环成就了他，我觉得lh有待提高演技,1.0
35447,无助，又无力改变,0.9694
35452,一个好片子，首先要有好的剧情，然后有个好的导游，接着要有好的演员，最后才是好的特效。可能特效不错能给你吸引来不错的期待值，但是如果其它的不能与这种期待值相匹配，就会引起一些开映后口评暴跌的情况。,1.0
35453,哪里来的这么大的恶意,0.4173
35454,世界末日了，军人都没个军人样子，鹿晗算什么军人？ 偶像派军人？,0.3927
35455,因为演员 所以没去看,0.9
35457, #上海堡垒预告#  #鹿晗上海堡垒# ,0.0045
35458,我觉得不说演员，导演这个态度一点都不负责,0.1889
35459, 世界在黑暗也不要放弃，没有别人的光，劳资还有鹿角。,0.9618
35460,导演说这部电影是他的孩子，不过我寻思着您怀胎六年花了3.6个亿来坐月子到最后就拉出来一泡屎,0.6727
35461,导演不知道，但原作者不是,0.763
35463,#鹿晗#,0.075
35464,举个例子，如果我不是粉丝，我觉得电影好看我会带朋友家人再看一遍，如果我是粉丝，电影不好看我自己看行，但根本不好意思叫别人去看，所以粉丝多电影太烂也根本带不动票房的,0.9898
35465,有的人真的没有❤️,0.4546
35466,那你什么意思？不好意思。拉黑了,0.3912
35468,龙5,0.785
35469,剧本太差，逻辑太差,0.0176
35470,这不关江南什么事吧，明明自己胡乱改，关原著毛事？,0.0047
35471,这大妹子谁啊,0.7543
35472,原音真的好听到爆,0.154
35473,很好，我已经看完整部片最精彩的部分,0.9859
35474,现在有些流量粉丝就忙着做数据以此来骗到制片方和投资人吗,0.4985
35475,心疼。不是您的错,0.4374
35476,资方的压力 毕竟投资了没有回报 换成我 我也得火大,0.917
35477, 挺炸的,0.7525
35478,实不相瞒有铁血硬汉辘寒的电影，我从来不看,0.9426
35479,狗屁特效1年半，和流浪地球比起来质感差太远了,0.9445
35480,最后一张图那个女的挺漂亮的，是谁啊？,0.9558
35481,当末日来临，所有的一切沉没于地底，而我拼命地寻找你，想与你颤抖地相拥在天边最后一丝日光下，与此同时你发出的信息兜兜转转没能到达终点，在上海这座城市赐予了我无法自拔的遗憾。敬请期待八月九日，鹿晗与舒淇在末日降临时带来的动人情怀。,1.0
35482,怎么说呢，见光死,0.068
35483,看到有流量“巨星”就知道肯定是烂片，还用黄牛票来炒作笑死我了,0.0081
35484,没事，还好不是龙族,0.4593
35485, 期待上海堡垒！期待灰鹰小队江洋,0.9299
35486,呦呦，期待哦#上海堡垒预告# #鹿晗[超话]#,0.0032
35487,希望以后的电影制作方能把心思花在剧情视效这些上来，而不是在宣传和请演员上，毕竟票房是大众而不是粉丝撑起来的，有好的制作团队，心思花在该花的地方反响肯定不会差唉。,0.9793
35488,是冲着鹿晗去看的，他的演技是需要再练没错，希望后期能顺利转型。但是不得不说剧情这个东西，我没看过原著，从开始到结尾，我都是处于一种不太懂的状态，总感觉怪怪的，科幻片科技感需要，中间又掺杂了很多爱情的部分，以致于两边都没顾上的感觉，没看过原著就是这种感觉，实话,0.9999
35489,0809，不见不散,0.4738
35490,我坤才是流量演员，如果让我坤上男一，不可能会这样！票房一定会达到成为中国乃至世界的顶峰！,0.998
35491,：说实话，我没有去看，所以对电影没有发言权。但是看了大家的负面反应，难倒真的是应验了那句话，剧本不好用特技凑，演技不好用颜值凑。,0.9817
35494,鹿哥超越自我！加油！！！！！,0.9365
35495,关键还是看导演，导演导的烂！,0.6804
35496,别问，恭祝杨老板生意越做越好，趁早把能卖的卖完，把微博的作家头衔去掉,0.8753
35498,0809，上海堡垒，不见不散,0.3791
35499,坤坤都没能帮鹿晗洗白白？,0.3301
35500,我同学今天去看竟然包场了，她吓一跳,0.1251
35502,不是不喜欢电影，只是单纯不喜欢烂片。,0.6806
35503,代入感太差不能扣人心弦  和演员没多大关系 换谁演都一样,0.954
35505,电影院见江洋,0.3791
35506,我要去看这部片子有好烂,0.4279
35509,我觉得还可以啊，可能有个评论说对了，观众比较能接受立意明显，不用细细推敲小细节的电影。,0.9989
35510,我一直以为上海堡垒是个抗日电影，原来是个科幻电影,0.9866
35512,原声我爱了 这个江洋哥哥有点帅,0.999
35513,原著更辣鸡,0.7983
35514,评分都上3了，还有什么好说的，绝对的高分电影啊，一定要看。,0.5959
35515,【暑期档0809】 未来战争《上海堡垒》震撼来袭！,0.9896
35516,我们生活在一个战火连天的世界母舰一步步摧毁人类的家园，上海，成为了人类最后的希望，也是最终的战场,1.0
35517,江南大大为什么要道歉，原著那么好看，送给“猫一样的女孩”，猫一样的女孩就是幽寂孤独敏感缺乏安全感的女孩子，江南希望她们（我）可以“晚安，好好睡”。,1.0
35518,感觉剧情就是在哄小孩看的，小猪佩奇都比这好看,0.8397
35520,拍的什么垃圾快递陪我电影票,0.05
35521,鹿晗太丑了,0.1669
35524,不是江南的错，但是他确实该反省，想想龙族。,0.7987
35525,导演和原著可能误解了观众们的心态，这明显是一场抵制鲜肉的战场，我没看过，因为我就是抵制者之一，所以就算可能好，也坚守占线,1.0
35526,台词可，鹿晗眼神可,0.9274
35527,感觉微博和知乎都很可怕，黑子大狂欢吗？黑上海堡垒感觉成了一种政治正确了,0.9787
35528,期待江洋和林澜！！！！！,0.4013
35529,小编你就拐着弯黑叭,0.9071
35530,鹿晗棒棒哒,0.4219
35531,: 这是全世界最热血的一场末日地球保卫战，若有那一天到来，天幕坠落，世界沉沦，愿我们都还相信爱情。 未来战争电影《上海堡垒》0809震撼上映！,1.0
35532,那你的意思是谁呢,0.5262
35534, 可以和你一起去看吗,0.5748
35535,世界观空洞，逻辑混乱，主线模糊，细节粗糙，道具不专业，回合制打架，全程配音口型还对不上，强行回忆杀慢动作。以上。啊还有一个，mvp东方明珠。,0.3911
35536,我没看，不用向我道歉的,0.1577
35539,我觉得还是导演责任大一点吧，虽然都有点责任，但是主要是导演的世界观无法很好的支撑他的作品,0.9791
35540,是，剧本这么烂，他俩负主要责任。,0.0778
35541,好燃！,0.7743
35542,垃圾电影，不配道歉,0.0507
35543,这叫卖惨博同情,0.946
35544,我鹿,0.5
35545,额……江南的这部原著小说还是写的很好看，我看过小说，我可以证明真的写的很好，只是电影拍不出来那种感觉,0.9994
35547,  一个字燃,0.596
35548,还有摆烂这种营销手段 哈哈哈 厉害了，我真的很烂你们别看了，我就要去看 哈哈哈,0.8404
35549,更该道歉的是这个影视文化市场，这市场畸形了。,0.1199
35550,剧本打磨三年，特效一年半，白玉兰最佳导演滕华涛，金鸡百花奖编剧韩景龙携手国外知名特效团队打造， 原著江南。上海堡垒，鹿晗舒淇主演。这是最后的堡垒，是人类最后的希望，电影上海堡垒，0809上映！,0.9998
35552,最起码为什么不要求鹿晗换一种造型风格，中国军人不管是预备役还是小兵最起码要英姿飒爽吧！,0.9493
35553,lh下辈子做个女人吧,0.762
35555,这么个IP，还用这种流量小生涨人气？青春派也没挑大牌啊，不照样取得成功，看过鹿晗的演技，实在不敢恭维,0.7483
35556,上海堡垒没看，但龙族幻想那手游真的可惜了，玩了两天就退了，每次上线都不知道能干啥，手游做成这样也是奇葩,0.413
35557,鹿晗原声就是好。8月9号啥时候到啊。鹿晗好酷啊,0.1846
35558,就是想看！,0.6049
35559,唉！再接再厉吧,0.9091
35560,导演和所有工作人员，所有演员 也都尽力了，但是作品呈现出来的效果虽然不尽人意，但是我们还是要去看到这个电影里其他的优点。希望中国科幻越来越好。不要再去做其他不好的评论了。,0.9991
35562,期待8月9号上映的国产科幻电影《上海堡垒》，看主演鹿晗饰演的江洋是如何在战火磨砺中蜕变成长的，如果有一天天幕坠落，世界沉沦，愿我们都还相信爱情，相信希望 ！,1.0
35563,我只知道鹿晗粉丝戏是真多。。,0.7847
